501519914,08/10/2011,11225,14/11/2023 19:51,14/11/2023 19:46,90011,54610,34439,962,3498,12461,781.79,57937,27166,77,173843
571886126,26/06/2020,9604,14/10/2023 16:26,14/10/2023 16:26,3702,2415,1235,52,2972,10455,943.53,14609,1680,80,6753
513871424,09/09/2013,11759,11/11/2023 17:47,14/11/2023 19:30,40719,23643,16683,393,3126,12716,659.8,46849,11956,68,69009
533985353,28/12/2015,11522,14/11/2023 20:43,14/11/2023 21:07,44120,27732,15959,429,3470,10504,564.02,62257,17994,73,74228
505970765,10/11/2012,10804,21/12/2022 22:38,21/12/2022 22:40,25448,16276,8845,327,3152,9794,482.52,3649,11911,75,37389
516911700,02/01/2014,10712,12/11/2023 22:31,13/11/2023 23:45,39582,23119,16176,287,2996,10530,542.86,57937,10278,78,76988
524000355,03/12/2014,8771,19/02/2017 09:53,19/02/2017 09:55,5558,3384,2128,46,2929,8039,145.27,3649,2195,72,10878
570713198,07/05/2020,9050,30/06/2023 03:07,13/10/2023 20:57,3853,2342,1451,60,3378,9492,783.45,3473,1333,78,6107
517905020,13/05/2014,8674,15/11/2023 00:06,15/11/2023 00:09,37571,20505,16632,434,3008,11510,803.17,57937,8405,74,67207
510621888,09/05/2013,6531,29/10/2023 15:07,29/10/2023 15:26,27169,14377,12616,176,2271,9128,253.89,14881,7790,59,31210
525993092,28/01/2015,11069,12/11/2023 13:52,13/11/2023 11:17,21459,13626,7364,469,3083,11286,476.69,6929,12214,73,23317
501524101,08/10/2011,10521,25/09/2023 20:36,25/09/2023 20:39,66462,39450,26195,817,2838,11276,797.2,9297,27075,75,69089
504573584,15/08/2012,10182,01/04/2023 14:29,25/09/2023 18:20,12621,7792,4710,119,2972,10168,757.12,14113,4556,74,17626
515369105,17/11/2013,10842,15/11/2023 11:01,15/11/2023 11:02,39975,24241,15165,569,4085,10367,437.25,57937,14449,71,63859
504325267,24/07/2012,11720,14/11/2023 22:56,15/11/2023 09:46,62528,43494,18437,597,4101,11100,454.54,20225,30729,74,103239
529834649,02/08/2015,9380,29/08/2022 00:53,29/08/2022 01:01,32651,18448,13873,330,3288,11265,401.5,2433,11587,59,35441
575680155,03/12/2020,9305,28/10/2023 21:52,03/11/2023 03:28,3330,2180,1100,50,3090,10451,730.61,10257,1447,80,6830
568167583,17/02/2020,4469,14/10/2021 20:52,14/09/2023 23:05,327,202,123,2,2366,7321,463.21,2465,105,80,526
